measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Finland,Both,25 to 29,Alzheimer's disease and other dementias,Number,2019,0,0,0
Incidence,Finland,Both,25 to 29,Alzheimer's disease and other dementias,Rate,2019,0,0,0
Incidence,Finland,Both,30 to 34,Alzheimer's disease and other dementias,Number,2019,0,0,0
Incidence,Finland,Both,30 to 34,Alzheimer's disease and other dementias,Rate,2019,0,0,0
Incidence,Finland,Both,35 to 39,Alzheimer's disease and other dementias,Number,2019,0,0,0
Incidence,Finland,Both,35 to 39,Alzheimer's disease and other dementias,Rate,2019,0,0,0
Incidence,Finland,Both,40 to 44,Alzheimer's disease and other dementias,Number,2019,22.22629036,36.33960797,10.675387
Incidence,Finland,Both,40 to 44,Alzheimer's disease and other dementias,Rate,2019,6.404970997,10.47201901,3.076336312
Incidence,Finland,Both,45 to 49,Alzheimer's disease and other dementias,Number,2019,54.17770985,80.46387243,31.1919734
Incidence,Finland,Both,45 to 49,Alzheimer's disease and other dementias,Rate,2019,17.22548415,25.58301491,9.917304454
Incidence,Finland,Both,50 to 54,Alzheimer's disease and other dementias,Number,2019,83.5487237,126.4440911,49.56045076
Incidence,Finland,Both,50 to 54,Alzheimer's disease and other dementias,Rate,2019,23.46693234,35.51526343,13.92040109
Incidence,Finland,Both,55 to 59,Alzheimer's disease and other dementias,Number,2019,148.9865627,217.7417077,91.55154225
Incidence,Finland,Both,55 to 59,Alzheimer's disease and other dementias,Rate,2019,40.35535322,58.97876536,24.7981748
Incidence,Finland,Both,60 to 64,Alzheimer's disease and other dementias,Number,2019,311.8425483,465.4594902,201.0601593
Incidence,Finland,Both,60 to 64,Alzheimer's disease and other dementias,Rate,2019,86.68756215,129.3907734,55.89171572
Incidence,Finland,Both,65 to 69,Alzheimer's disease and other dementias,Number,2019,733.6634422,1087.88135,491.1022335
Incidence,Finland,Both,65 to 69,Alzheimer's disease and other dementias,Rate,2019,205.7045956,305.0202318,137.6952708
Incidence,Finland,Both,70 to 74,Alzheimer's disease and other dementias,Number,2019,1635.888845,2325.08778,1086.814293
Incidence,Finland,Both,70 to 74,Alzheimer's disease and other dementias,Rate,2019,468.0984777,665.3080698,310.9845254
Incidence,Finland,Both,75 to 79,Alzheimer's disease and other dementias,Number,2019,2092.147374,2921.299385,1420.053141
Incidence,Finland,Both,75 to 79,Alzheimer's disease and other dementias,Rate,2019,985.9308141,1376.671221,669.2043624
Incidence,Finland,Both,All Ages,Alzheimer's disease and other dementias,Number,2019,12767.48306,14680.05255,10787.88953
Incidence,Finland,Both,All Ages,Alzheimer's disease and other dementias,Rate,2019,230.7059041,265.2656581,194.9350389
Incidence,Finland,Both,80 to 84,Alzheimer's disease and other dementias,Number,2019,2721.12321,3813.530699,1846.714998
Incidence,Finland,Both,80 to 84,Alzheimer's disease and other dementias,Rate,2019,1690.978291,2369.829341,1147.597786
Incidence,Finland,Both,85 to 89,Alzheimer's disease and other dementias,Number,2019,2399.424199,3328.974291,1662.931079
Incidence,Finland,Both,85 to 89,Alzheimer's disease and other dementias,Rate,2019,2467.336937,3423.196796,1709.998288
Incidence,Finland,Both,90 to 94,Alzheimer's disease and other dementias,Number,2019,1756.932677,2372.45382,1203.504483
Incidence,Finland,Both,90 to 94,Alzheimer's disease and other dementias,Rate,2019,3666.21675,4950.633594,2511.370158
Incidence,Finland,Both,95 plus,Alzheimer's disease and other dementias,Number,2019,807.5214738,1225.342913,472.7273154
Incidence,Finland,Both,95 plus,Alzheimer's disease and other dementias,Rate,2019,5138.87291,7797.7883,3008.323213
Incidence,Finland,Both,1 to 4,Idiopathic epilepsy,Number,2019,163.1280048,300.4199298,43.45337516
Incidence,Finland,Both,1 to 4,Idiopathic epilepsy,Rate,2019,77.09740971,141.9841948,20.53689477
Incidence,Finland,Both,5 to 9,Idiopathic epilepsy,Number,2019,173.057254,347.0497102,45.7405718
Incidence,Finland,Both,5 to 9,Idiopathic epilepsy,Rate,2019,56.77407303,113.8549534,15.00589258
Incidence,Finland,Both,10 to 14,Idiopathic epilepsy,Number,2019,154.6118794,305.0506077,37.14827176
Incidence,Finland,Both,10 to 14,Idiopathic epilepsy,Rate,2019,50.15383761,98.9539659,12.0503573
Incidence,Finland,Both,15 to 19,Idiopathic epilepsy,Number,2019,127.2708916,239.1812977,30.90993805
Incidence,Finland,Both,15 to 19,Idiopathic epilepsy,Rate,2019,42.92438871,80.66817842,10.42493047
Incidence,Finland,Both,20 to 24,Idiopathic epilepsy,Number,2019,116.1134634,225.1990354,28.82166876
Incidence,Finland,Both,20 to 24,Idiopathic epilepsy,Rate,2019,37.1111322,71.97607349,9.211720399
Incidence,Finland,Both,25 to 29,Idiopathic epilepsy,Number,2019,116.0684794,218.262222,30.97310243
Incidence,Finland,Both,25 to 29,Idiopathic epilepsy,Rate,2019,32.72504701,61.53816703,8.732743274
Incidence,Finland,Both,30 to 34,Idiopathic epilepsy,Number,2019,108.3678503,206.8563308,27.62944827
Incidence,Finland,Both,30 to 34,Idiopathic epilepsy,Rate,2019,31.08331268,59.33291094,7.924995998
Incidence,Finland,Both,35 to 39,Idiopathic epilepsy,Number,2019,115.9365852,228.2093619,28.33520743
Incidence,Finland,Both,35 to 39,Idiopathic epilepsy,Rate,2019,32.17830115,63.33970904,7.864461734
Incidence,Finland,Both,40 to 44,Idiopathic epilepsy,Number,2019,112.7629357,216.5449917,28.440533
Incidence,Finland,Both,40 to 44,Idiopathic epilepsy,Rate,2019,32.49500123,62.40197392,8.195735143
Incidence,Finland,Both,45 to 49,Idiopathic epilepsy,Number,2019,100.8082591,188.7307303,26.40050535
Incidence,Finland,Both,45 to 49,Idiopathic epilepsy,Rate,2019,32.05139296,60.00582547,8.393885374
Incidence,Finland,Both,50 to 54,Idiopathic epilepsy,Number,2019,111.7274831,208.5527075,29.5679567
Incidence,Finland,Both,50 to 54,Idiopathic epilepsy,Rate,2019,31.38170365,58.57770245,8.304965158
Incidence,Finland,Both,55 to 59,Idiopathic epilepsy,Number,2019,112.6298064,213.9067053,27.48370944
Incidence,Finland,Both,55 to 59,Idiopathic epilepsy,Rate,2019,30.50755408,57.93999466,7.444394863
Incidence,Finland,Both,60 to 64,Idiopathic epilepsy,Number,2019,107.9940576,213.2535349,26.92323666
Incidence,Finland,Both,60 to 64,Idiopathic epilepsy,Rate,2019,30.02073204,59.28129169,7.484256926
Incidence,Finland,Both,65 to 69,Idiopathic epilepsy,Number,2019,110.3481774,198.7350045,27.03012198
Incidence,Finland,Both,65 to 69,Idiopathic epilepsy,Rate,2019,30.93942795,55.7213313,7.578707064
Incidence,Finland,Both,70 to 74,Idiopathic epilepsy,Number,2019,112.300268,196.7024346,29.62953265
Incidence,Finland,Both,70 to 74,Idiopathic epilepsy,Rate,2019,32.13395864,56.28506513,8.478289444
Incidence,Finland,Both,75 to 79,Idiopathic epilepsy,Number,2019,71.19923689,128.9099716,17.96239071
Incidence,Finland,Both,75 to 79,Idiopathic epilepsy,Rate,2019,33.55285696,60.74921625,8.464831259
Incidence,Finland,Both,All Ages,Idiopathic epilepsy,Number,2019,2088.610716,3262.118965,562.6666587
Incidence,Finland,Both,All Ages,Idiopathic epilepsy,Rate,2019,37.74078425,58.94584718,10.1672757
Incidence,Finland,Both,80 to 84,Idiopathic epilepsy,Number,2019,57.66071455,103.6588953,15.19724479
Incidence,Finland,Both,80 to 84,Idiopathic epilepsy,Rate,2019,35.83190065,64.41639279,9.443971859
Incidence,Finland,Both,85 to 89,Idiopathic epilepsy,Number,2019,38.01500018,69.68779512,9.421753249
Incidence,Finland,Both,85 to 89,Idiopathic epilepsy,Rate,2019,39.0909678,71.66022207,9.688424337
Incidence,Finland,Both,90 to 94,Idiopathic epilepsy,Number,2019,20.17512888,38.4697686,5.190225422
Incidence,Finland,Both,90 to 94,Idiopathic epilepsy,Rate,2019,42.09973233,80.27542083,10.83051823
Incidence,Finland,Both,95 plus,Idiopathic epilepsy,Number,2019,6.984710521,16.62295145,1.547689069
Incidence,Finland,Both,95 plus,Idiopathic epilepsy,Rate,2019,44.44902191,105.7844747,9.849121897
Incidence,Finland,Both,1 to 4,Ischemic heart disease,Number,2019,0,0,0
Incidence,Finland,Both,1 to 4,Ischemic heart disease,Rate,2019,0,0,0
Incidence,Finland,Both,5 to 9,Ischemic heart disease,Number,2019,0,0,0
Incidence,Finland,Both,5 to 9,Ischemic heart disease,Rate,2019,0,0,0
Incidence,Finland,Both,10 to 14,Ischemic heart disease,Number,2019,0,0,0
Incidence,Finland,Both,10 to 14,Ischemic heart disease,Rate,2019,0,0,0
Incidence,Finland,Both,15 to 19,Ischemic heart disease,Number,2019,22.89552263,42.86359609,8.249327418
Incidence,Finland,Both,15 to 19,Ischemic heart disease,Rate,2019,7.721925262,14.45651583,2.782233488
Incidence,Finland,Both,20 to 24,Ischemic heart disease,Number,2019,77.46244791,106.3818441,53.5135713
Incidence,Finland,Both,20 to 24,Ischemic heart disease,Rate,2019,24.75784513,34.00080029,17.10352237
Incidence,Finland,Both,25 to 29,Ischemic heart disease,Number,2019,153.8833988,208.2717232,95.79802165
Incidence,Finland,Both,25 to 29,Ischemic heart disease,Rate,2019,43.38681342,58.72138556,27.00987191
Incidence,Finland,Both,30 to 34,Ischemic heart disease,Number,2019,186.379139,242.0509513,129.5283214
Incidence,Finland,Both,30 to 34,Ischemic heart disease,Rate,2019,53.45940739,69.42783662,37.15280228
Incidence,Finland,Both,35 to 39,Ischemic heart disease,Number,2019,198.424138,286.4966909,132.6908315
Incidence,Finland,Both,35 to 39,Ischemic heart disease,Rate,2019,55.07279394,79.51740843,36.82845695
Incidence,Finland,Both,40 to 44,Ischemic heart disease,Number,2019,358.7810033,459.5939602,268.3470342
Incidence,Finland,Both,40 to 44,Ischemic heart disease,Rate,2019,103.3902592,132.4416238,77.32981722
Incidence,Finland,Both,45 to 49,Ischemic heart disease,Number,2019,621.2263641,831.1196141,434.3784817
Incidence,Finland,Both,45 to 49,Ischemic heart disease,Rate,2019,197.5152681,264.2495922,138.108083
Incidence,Finland,Both,50 to 54,Ischemic heart disease,Number,2019,1168.351037,1463.212385,911.1000587
Incidence,Finland,Both,50 to 54,Ischemic heart disease,Rate,2019,328.1631786,410.9830112,255.9072417
Incidence,Finland,Both,55 to 59,Ischemic heart disease,Number,2019,1828.674633,2513.910314,1237.008964
Incidence,Finland,Both,55 to 59,Ischemic heart disease,Rate,2019,495.3252791,680.9321379,335.0633291
Incidence,Finland,Both,60 to 64,Ischemic heart disease,Number,2019,2506.495392,3197.256651,1929.019266
Incidence,Finland,Both,60 to 64,Ischemic heart disease,Rate,2019,696.7682129,888.7895069,536.2384909
Incidence,Finland,Both,65 to 69,Ischemic heart disease,Number,2019,3325.941558,4360.928574,2351.58052
Incidence,Finland,Both,65 to 69,Ischemic heart disease,Rate,2019,932.5276741,1222.717389,659.3362735
Incidence,Finland,Both,70 to 74,Ischemic heart disease,Number,2019,4489.73046,5499.816076,3493.926217
Incidence,Finland,Both,70 to 74,Ischemic heart disease,Rate,2019,1284.705865,1573.735,999.7632469
Incidence,Finland,Both,75 to 79,Ischemic heart disease,Number,2019,3684.00805,4980.842355,2694.272598
Incidence,Finland,Both,75 to 79,Ischemic heart disease,Rate,2019,1736.1,2347.23711,1269.684157
Incidence,Finland,Both,All Ages,Ischemic heart disease,Number,2019,29663.20761,33421.04464,26214.86193
Incidence,Finland,Both,All Ages,Ischemic heart disease,Rate,2019,536.008319,603.911694,473.6973917
Incidence,Finland,Both,80 to 84,Ischemic heart disease,Number,2019,4068.099871,5029.502421,3280.838993
Incidence,Finland,Both,80 to 84,Ischemic heart disease,Rate,2019,2528.025391,3125.46649,2038.800556
Incidence,Finland,Both,85 to 89,Ischemic heart disease,Number,2019,3546.049966,4339.029276,2888.596595
Incidence,Finland,Both,85 to 89,Ischemic heart disease,Rate,2019,3646.41653,4461.84014,2970.354753
Incidence,Finland,Both,90 to 94,Ischemic heart disease,Number,2019,2380.147,2809.810374,1996.478539
Incidence,Finland,Both,90 to 94,Ischemic heart disease,Rate,2019,4966.687064,5863.271821,4166.080554
Incidence,Finland,Both,95 plus,Ischemic heart disease,Number,2019,1046.657633,1314.382986,787.0153114
Incidence,Finland,Both,95 plus,Ischemic heart disease,Rate,2019,6660.678049,8364.417958,5008.376612
Incidence,Finland,Both,1 to 4,Gout,Number,2019,0,0,0
Incidence,Finland,Both,1 to 4,Gout,Rate,2019,0,0,0
Incidence,Finland,Both,5 to 9,Gout,Number,2019,0,0,0
Incidence,Finland,Both,5 to 9,Gout,Rate,2019,0,0,0
Incidence,Finland,Both,10 to 14,Gout,Number,2019,0,0,0
Incidence,Finland,Both,10 to 14,Gout,Rate,2019,0,0,0
Incidence,Finland,Both,15 to 19,Gout,Number,2019,7.393397244,15.64965736,1.959666309
Incidence,Finland,Both,15 to 19,Gout,Rate,2019,2.493555699,5.278127363,0.660932577
Incidence,Finland,Both,20 to 24,Gout,Number,2019,40.71841966,64.10397931,22.85552345
Incidence,Finland,Both,20 to 24,Gout,Rate,2019,13.01405204,20.48833254,7.30487514
Incidence,Finland,Both,25 to 29,Gout,Number,2019,102.9921646,162.786543,56.82110656
Incidence,Finland,Both,25 to 29,Gout,Rate,2019,29.03823195,45.89701958,16.02048543
Incidence,Finland,Both,30 to 34,Gout,Number,2019,180.5443549,256.1719429,122.6703545
Incidence,Finland,Both,30 to 34,Gout,Rate,2019,51.78580752,73.47818176,35.18572136
Incidence,Finland,Both,35 to 39,Gout,Number,2019,292.1017733,479.1827397,170.217913
Incidence,Finland,Both,35 to 39,Gout,Rate,2019,81.07310398,132.9975907,47.24413141
Incidence,Finland,Both,40 to 44,Gout,Number,2019,393.1351648,571.5597493,253.971419
Incidence,Finland,Both,40 to 44,Gout,Rate,2019,113.2901302,164.7069105,73.18718269
Incidence,Finland,Both,45 to 49,Gout,Number,2019,465.7822439,762.7326775,267.4434882
Incidence,Finland,Both,45 to 49,Gout,Rate,2019,148.0927245,242.506368,85.03208383
Incidence,Finland,Both,50 to 54,Gout,Number,2019,653.6742758,972.777893,414.9488422
Incidence,Finland,Both,50 to 54,Gout,Rate,2019,183.6022063,273.2311397,116.5496727
Incidence,Finland,Both,55 to 59,Gout,Number,2019,813.7937352,1281.74731,478.7593991
Incidence,Finland,Both,55 to 59,Gout,Rate,2019,220.4288295,347.1814135,129.6795114
Incidence,Finland,Both,60 to 64,Gout,Number,2019,939.9552374,1404.740477,571.5310248
Incidence,Finland,Both,60 to 64,Gout,Rate,2019,261.2934909,390.4968326,158.8770728
Incidence,Finland,Both,65 to 69,Gout,Number,2019,1093.562785,1701.815094,648.2193636
Incidence,Finland,Both,65 to 69,Gout,Rate,2019,306.6131928,477.1550082,181.7477802
Incidence,Finland,Both,70 to 74,Gout,Number,2019,1157.790864,1682.339525,720.9575357
Incidence,Finland,Both,70 to 74,Gout,Rate,2019,331.293989,481.390024,206.2971001
Incidence,Finland,Both,75 to 79,Gout,Number,2019,705.7371922,1174.129344,380.1586
Incidence,Finland,Both,75 to 79,Gout,Rate,2019,332.5807985,553.3120249,179.1508966
Incidence,Finland,Both,All Ages,Gout,Number,2019,7773.710654,9989.752831,6048.41752
Incidence,Finland,Both,All Ages,Gout,Rate,2019,140.4694204,180.512866,109.2937133
Incidence,Finland,Both,80 to 84,Gout,Number,2019,501.4381069,881.299269,284.5962391
Incidence,Finland,Both,80 to 84,Gout,Rate,2019,311.606968,547.6627908,176.8556676
Incidence,Finland,Both,85 to 89,Gout,Number,2019,263.4718231,414.8745589,166.2919759
Incidence,Finland,Both,85 to 89,Gout,Rate,2019,270.9290676,426.6170708,170.9986649
Incidence,Finland,Both,90 to 94,Gout,Number,2019,121.1818716,184.8079288,68.19514585
Incidence,Finland,Both,90 to 94,Gout,Rate,2019,252.8719587,385.6413698,142.3037941
Incidence,Finland,Both,95 plus,Gout,Number,2019,40.43724444,78.68791897,18.70975844
Incidence,Finland,Both,95 plus,Gout,Rate,2019,257.3329215,500.7510366,119.0644136
Incidence,Finland,Both,1 to 4,Alcohol use disorders,Number,2019,0,0,0
Incidence,Finland,Both,1 to 4,Alcohol use disorders,Rate,2019,0,0,0
Incidence,Finland,Both,5 to 9,Alcohol use disorders,Number,2019,0,0,0
Incidence,Finland,Both,5 to 9,Alcohol use disorders,Rate,2019,0,0,0
Incidence,Finland,Both,10 to 14,Alcohol use disorders,Number,2019,386.8687709,658.1771339,191.0326301
Incidence,Finland,Both,10 to 14,Alcohol use disorders,Rate,2019,125.4945842,213.5030582,61.9681977
Incidence,Finland,Both,15 to 19,Alcohol use disorders,Number,2019,3323.739765,5173.105486,1937.385689
Incidence,Finland,Both,15 to 19,Alcohol use disorders,Rate,2019,1120.990792,1744.72252,653.4180386
Incidence,Finland,Both,20 to 24,Alcohol use disorders,Number,2019,6221.861069,9068.196622,4120.474606
Incidence,Finland,Both,20 to 24,Alcohol use disorders,Rate,2019,1988.574812,2898.294769,1316.948727
Incidence,Finland,Both,25 to 29,Alcohol use disorders,Number,2019,7760.394746,10369.4611,5559.220219
Incidence,Finland,Both,25 to 29,Alcohol use disorders,Rate,2019,2188.012492,2923.628393,1567.400072
Incidence,Finland,Both,30 to 34,Alcohol use disorders,Number,2019,7537.794502,10086.01057,5455.935871
Incidence,Finland,Both,30 to 34,Alcohol use disorders,Rate,2019,2162.076878,2892.985506,1564.934251
Incidence,Finland,Both,35 to 39,Alcohol use disorders,Number,2019,6821.12048,8595.990675,5152.801613
Incidence,Finland,Both,35 to 39,Alcohol use disorders,Rate,2019,1893.207986,2385.824769,1430.164618
Incidence,Finland,Both,40 to 44,Alcohol use disorders,Number,2019,5860.374381,7487.289515,4391.851871
Incidence,Finland,Both,40 to 44,Alcohol use disorders,Rate,2019,1688.789597,2157.619261,1265.604084
Incidence,Finland,Both,45 to 49,Alcohol use disorders,Number,2019,4880.667787,6295.802528,3637.374483
Incidence,Finland,Both,45 to 49,Alcohol use disorders,Rate,2019,1551.779612,2001.713378,1156.48182
Incidence,Finland,Both,50 to 54,Alcohol use disorders,Number,2019,4911.965202,6661.750254,3459.399179
Incidence,Finland,Both,50 to 54,Alcohol use disorders,Rate,2019,1379.659077,1871.133819,971.6663868
Incidence,Finland,Both,55 to 59,Alcohol use disorders,Number,2019,4346.498082,5674.96184,3080.538431
Incidence,Finland,Both,55 to 59,Alcohol use disorders,Rate,2019,1177.317351,1537.152649,834.4122734
Incidence,Finland,Both,60 to 64,Alcohol use disorders,Number,2019,3353.872853,4402.314437,2211.869359
Incidence,Finland,Both,60 to 64,Alcohol use disorders,Rate,2019,932.3264675,1223.777539,614.8665845
Incidence,Finland,Both,65 to 69,Alcohol use disorders,Number,2019,2314.205958,3012.333389,1568.024519
Incidence,Finland,Both,65 to 69,Alcohol use disorders,Rate,2019,648.8571916,844.5981987,439.6427995
Incidence,Finland,Both,70 to 74,Alcohol use disorders,Number,2019,1616.443288,2167.942126,1060.225889
Incidence,Finland,Both,70 to 74,Alcohol use disorders,Rate,2019,462.5342635,620.3419089,303.3764342
Incidence,Finland,Both,75 to 79,Alcohol use disorders,Number,2019,777.7067342,1069.664379,546.0432522
Incidence,Finland,Both,75 to 79,Alcohol use disorders,Rate,2019,366.4966641,504.0825925,257.3245435
Incidence,Finland,Both,All Ages,Alcohol use disorders,Number,2019,61068.44544,70898.60032,50612.56364
Incidence,Finland,Both,All Ages,Alcohol use disorders,Rate,2019,1103.494781,1281.123743,914.5590561
Incidence,Finland,Both,80 to 84,Alcohol use disorders,Number,2019,480.4942827,655.635156,334.9975817
Incidence,Finland,Both,80 to 84,Alcohol use disorders,Rate,2019,298.5919189,407.4291128,208.1764015
Incidence,Finland,Both,85 to 89,Alcohol use disorders,Number,2019,258.9857813,394.5342522,162.6330031
Incidence,Finland,Both,85 to 89,Alcohol use disorders,Rate,2019,266.3160539,405.7010569,167.2361294
Incidence,Finland,Both,90 to 94,Alcohol use disorders,Number,2019,145.1326212,229.4625782,90.89144867
Incidence,Finland,Both,90 to 94,Alcohol use disorders,Rate,2019,302.8503332,478.8228704,189.6644965
Incidence,Finland,Both,95 plus,Alcohol use disorders,Number,2019,62.42568709,106.2306991,35.04832632
Incidence,Finland,Both,95 plus,Alcohol use disorders,Rate,2019,397.2620948,676.0266809,223.0391395
Incidence,Finland,Both,1 to 4,Major depressive disorder,Number,2019,9.235461479,21.52149184,3.500930921
Incidence,Finland,Both,1 to 4,Major depressive disorder,Rate,2019,4.364855429,10.17146796,1.654606797
Incidence,Finland,Both,5 to 9,Major depressive disorder,Number,2019,1353.93409,2489.32675,637.4826432
Incidence,Finland,Both,5 to 9,Major depressive disorder,Rate,2019,444.1787393,816.6616274,209.135909
Incidence,Finland,Both,10 to 14,Major depressive disorder,Number,2019,8274.684959,13272.53138,4315.542616
Incidence,Finland,Both,10 to 14,Major depressive disorder,Rate,2019,2684.187058,4305.415509,1399.899053
Incidence,Finland,Both,15 to 19,Major depressive disorder,Number,2019,17913.12378,25427.88772,12432.29685
Incidence,Finland,Both,15 to 19,Major depressive disorder,Rate,2019,6041.521971,8576.010763,4193.014882
Incidence,Finland,Both,20 to 24,Major depressive disorder,Number,2019,22090.16225,30633.56249,15403.6096
Incidence,Finland,Both,20 to 24,Major depressive disorder,Rate,2019,7060.257332,9790.821442,4923.162012
Incidence,Finland,Both,25 to 29,Major depressive disorder,Number,2019,20165.00216,27598.58821,14877.97095
Incidence,Finland,Both,25 to 29,Major depressive disorder,Rate,2019,5685.442308,7781.312385,4194.784846
Incidence,Finland,Both,30 to 34,Major depressive disorder,Number,2019,18025.06438,25332.38024,12909.20788
Incidence,Finland,Both,30 to 34,Major depressive disorder,Rate,2019,5170.156192,7266.124537,3702.767415
Incidence,Finland,Both,35 to 39,Major depressive disorder,Number,2019,19925.11495,25506.13573,15179.07879
Incidence,Finland,Both,35 to 39,Major depressive disorder,Rate,2019,5530.233171,7079.250396,4212.966664
Incidence,Finland,Both,40 to 44,Major depressive disorder,Number,2019,19791.62813,25529.62291,14842.43354
Incidence,Finland,Both,40 to 44,Major depressive disorder,Rate,2019,5703.372092,7356.895446,4277.158034
Incidence,Finland,Both,45 to 49,Major depressive disorder,Number,2019,17931.76316,22091.7918,14562.56727
