measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,England,Male,1-4 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Colon and rectum cancer,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Colon and rectum cancer,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Diabetes mellitus type 1,Number,2019,284.571797470919,437.180464759409,115.770704473805
Incidence,England,Male,1-4 years,Diabetes mellitus type 1,Rate,2019,20.7451311673244,31.8702210332442,8.43962216560858
Incidence,England,Male,1-4 years,Diabetes mellitus type 2,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Gout,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Gout,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Idiopathic epilepsy,Number,2019,1225.65346095309,2030.83932627602,661.742435548095
Incidence,England,Male,1-4 years,Idiopathic epilepsy,Rate,2019,89.3494788982222,148.047095944784,48.2406680719401
Incidence,England,Male,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,57.21451036041,93.7016267845067,32.2481168616988
Incidence,England,Male,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,4.1709070703756,6.8307982572831,2.35087039594468
Incidence,England,Male,1-4 years,Ischemic heart disease,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Ischemic heart disease,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Major depressive disorder,Number,2019,43.3997134628905,100.385189695089,16.286083292839
Incidence,England,Male,1-4 years,Major depressive disorder,Rate,2019,3.16381579767745,7.31802640314061,1.18724672337371
Incidence,England,Male,1-4 years,Malignant skin melanoma,Number,2019,9.99539064846869,62.3697862984938,1.64163404163532
Incidence,England,Male,1-4 years,Malignant skin melanoma,Rate,2019,0.728658608878208,4.54672391691405,0.119674239770545
Incidence,England,Male,1-4 years,Osteoarthritis hip,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Osteoarthritis hip,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Osteoarthritis knee,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Osteoarthritis knee,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Rheumatoid arthritis,Number,2019,0,0,0
Incidence,England,Male,1-4 years,Rheumatoid arthritis,Rate,2019,0,0,0
Incidence,England,Male,1-4 years,Total cancers,Number,2019,408.657869861817,842.137887238144,145.915263310114
Incidence,England,Male,1-4 years,Total cancers,Rate,2019,29.7909391871805,61.3913995940307,10.6371443115066
Incidence,England,Male,1-4 years,"Tracheal, bronchus, and lung cancer",Number,2019,0,0,0
Incidence,England,Male,1-4 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0,0,0
Incidence,England,Female,10-14 years,Appendicitis,Number,2019,4531.56469319182,6711.81252480401,2841.90721516146
Incidence,England,Female,10-14 years,Appendicitis,Rate,2019,276.421278391291,409.41439084305,173.353726288976
Incidence,England,Female,10-14 years,Asthma,Number,2019,27258.0607563555,48006.7576565579,11089.9202105839
Incidence,England,Female,10-14 years,Asthma,Rate,2019,1662.7166356158,2928.36806297469,676.474932923847
Incidence,England,Female,10-14 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Incidence,England,Female,10-14 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Incidence,England,Female,10-14 years,Colon and rectum cancer,Number,2019,1.72403234481358,2.03414944677255,1.45395936384793
Incidence,England,Female,10-14 years,Colon and rectum cancer,Rate,2019,0.105164387359907,0.124081245350105,0.0886901839198389
Incidence,England,Female,10-14 years,Diabetes mellitus type 1,Number,2019,460.698029990517,708.864643943851,154.87245897873
Incidence,England,Female,10-14 years,Diabetes mellitus type 1,Rate,2019,28.1021561037521,43.240091304386,9.44707755421006
Incidence,England,Female,10-14 years,Diabetes mellitus type 2,Number,2019,0,0,0
Incidence,England,Female,10-14 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Incidence,England,Female,10-14 years,Gout,Number,2019,0,0,0
Incidence,England,Female,10-14 years,Gout,Rate,2019,0,0,0
Incidence,England,Female,10-14 years,Idiopathic epilepsy,Number,2019,1048.11646886045,1833.87237739654,508.42307150864
Incidence,England,Female,10-14 years,Idiopathic epilepsy,Rate,2019,63.9341405984221,111.864528322418,31.0133397413898
Incidence,England,Female,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,98.5900771201534,167.492185535984,50.5699760080048
Incidence,England,Female,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,6.01390402639346,10.2168692672458,3.08472202490034
Incidence,England,Female,10-14 years,Ischemic heart disease,Number,2019,0,0,0
Incidence,England,Female,10-14 years,Ischemic heart disease,Rate,2019,0,0,0
Incidence,England,Female,10-14 years,Major depressive disorder,Number,2019,43300.9715195326,64783.6409367919,25353.3929659419
Incidence,England,Female,10-14 years,Major depressive disorder,Rate,2019,2641.31943674922,3951.74251257949,1546.53365221321
Incidence,England,Female,10-14 years,Malignant skin melanoma,Number,2019,5.09048746878802,7.06070218105871,3.78225234789553
Incidence,England,Female,10-14 years,Malignant skin melanoma,Rate,2019,0.310515053635066,0.430696338984342,0.230713914506061
Incidence,England,Female,10-14 years,Osteoarthritis hip,Number,2019,0,0,0
Incidence,England,Female,10-14 years,Osteoarthritis hip,Rate,2019,0,0,0
Incidence,England,Female,10-14 years,Osteoarthritis knee,Number,2019,0,0,0
Incidence,England,Female,10-14 years,Osteoarthritis knee,Rate,2019,0,0,0
Incidence,England,Female,10-14 years,Rheumatoid arthritis,Number,2019,307.399070625279,397.423425875554,234.935299928129
Incidence,England,Female,10-14 years,Rheumatoid arthritis,Rate,2019,18.7510605787433,24.2424634493719,14.3308372145589
Incidence,England,Female,10-14 years,Total cancers,Number,2019,279.26029045594,322.284812582927,236.097432658312
Incidence,England,Female,10-14 years,Total cancers,Rate,2019,17.0346208689746,19.6590771470421,14.4017262422319
Incidence,England,Female,10-14 years,"Tracheal, bronchus, and lung cancer",Number,2019,0.410558028624585,0.488471380995056,0.340030043627213
Incidence,England,Female,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.0250436621365502,0.0297963049705704,0.0207415199196191
Incidence,England,Male,10-14 years,Appendicitis,Number,2019,6200.13516094328,9027.42075524744,4017.25483377521
Incidence,England,Male,10-14 years,Appendicitis,Rate,2019,360.838138877415,525.38172469312,233.797928591481
Incidence,England,Male,10-14 years,Asthma,Number,2019,19748.0490195669,33828.3590634931,8288.56151523181
Incidence,England,Male,10-14 years,Asthma,Rate,2019,1149.30546991436,1968.75742365119,482.381276132083
Incidence,England,Male,10-14 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Incidence,England,Male,10-14 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Incidence,England,Male,10-14 years,Colon and rectum cancer,Number,2019,1.96232437467672,2.32358381685012,1.64958787923781
Incidence,England,Male,10-14 years,Colon and rectum cancer,Rate,2019,0.114204199884638,0.135228932633514,0.0960034265072949
Incidence,England,Male,10-14 years,Diabetes mellitus type 1,Number,2019,494.531137839831,764.056842698125,165.318056840841
Incidence,England,Male,10-14 years,Diabetes mellitus type 1,Rate,2019,28.7809363446049,44.4669095042439,9.62125153803974
Incidence,England,Male,10-14 years,Diabetes mellitus type 2,Number,2019,0,0,0
Incidence,England,Male,10-14 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Incidence,England,Male,10-14 years,Gout,Number,2019,0,0,0
Incidence,England,Male,10-14 years,Gout,Rate,2019,0,0,0
Incidence,England,Male,10-14 years,Idiopathic epilepsy,Number,2019,1143.81395830049,1978.44275569908,569.350076595253
Incidence,England,Male,10-14 years,Idiopathic epilepsy,Rate,2019,66.5681778253951,115.142264371758,33.1352811955617
Incidence,England,Male,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,111.912761842345,192.016245690607,57.5790564339217
Incidence,England,Male,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,6.51314715753381,11.1750442418881,3.3510107477678
Incidence,England,Male,10-14 years,Ischemic heart disease,Number,2019,0,0,0
Incidence,England,Male,10-14 years,Ischemic heart disease,Rate,2019,0,0,0
Incidence,England,Male,10-14 years,Major depressive disorder,Number,2019,29434.4995833379,44243.8627483141,17073.8532373827
Incidence,England,Male,10-14 years,Major depressive disorder,Rate,2019,1713.04169550133,2574.92339706037,993.671470979031
Incidence,England,Male,10-14 years,Malignant skin melanoma,Number,2019,4.44015172698652,6.05986444670585,2.33627358861651
Incidence,England,Male,10-14 years,Malignant skin melanoma,Rate,2019,0.258409864286798,0.352674603381725,0.135967457441135
Incidence,England,Male,10-14 years,Osteoarthritis hip,Number,2019,0,0,0
Incidence,England,Male,10-14 years,Osteoarthritis hip,Rate,2019,0,0,0
Incidence,England,Male,10-14 years,Osteoarthritis knee,Number,2019,0,0,0
Incidence,England,Male,10-14 years,Osteoarthritis knee,Rate,2019,0,0,0
Incidence,England,Male,10-14 years,Rheumatoid arthritis,Number,2019,113.63448439065,149.353874813602,84.702737050785
Incidence,England,Male,10-14 years,Rheumatoid arthritis,Rate,2019,6.6133487086076,8.6921611905105,4.9295664049005
Incidence,England,Male,10-14 years,Total cancers,Number,2019,250.907913868797,296.511367764889,209.726694395978
Incidence,England,Male,10-14 years,Total cancers,Rate,2019,14.6024469337951,17.2564964025723,12.2057645703394
Incidence,England,Male,10-14 years,"Tracheal, bronchus, and lung cancer",Number,2019,0.267367287179288,0.312470577826342,0.228008485338107
Incidence,England,Male,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.0155603566370963,0.0181852973894933,0.0132697361205822
Incidence,England,Female,15-19 years,Appendicitis,Number,2019,5900.73737158438,8741.93331589263,3785.64455974119
Incidence,England,Female,15-19 years,Appendicitis,Rate,2019,388.065797124031,574.918879964676,248.96535486882
Incidence,England,Female,15-19 years,Asthma,Number,2019,18237.0971690564,28307.5171886855,10299.6061881833
Incidence,England,Female,15-19 years,Asthma,Rate,2019,1199.37445177941,1861.66211621784,677.360240557147
Incidence,England,Female,15-19 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Incidence,England,Female,15-19 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Incidence,England,Female,15-19 years,Colon and rectum cancer,Number,2019,4.14187508124327,4.95829134169182,3.45663377767192
Incidence,England,Female,15-19 years,Colon and rectum cancer,Rate,2019,0.272393084757686,0.326085226424876,0.227327748690827
Incidence,England,Female,15-19 years,Diabetes mellitus type 1,Number,2019,335.577106391153,573.229226197141,157.91327582062
Incidence,England,Female,15-19 years,Diabetes mellitus type 1,Rate,2019,22.0694447299714,37.6987895903009,10.3852683823719
Incidence,England,Female,15-19 years,Diabetes mellitus type 2,Number,2019,2526.37755835567,3581.87105402666,1655.6160122466
Incidence,England,Female,15-19 years,Diabetes mellitus type 2,Rate,2019,166.148848742325,235.564058903901,108.882654330246
Incidence,England,Female,15-19 years,Gout,Number,2019,23.5707163572442,54.6264297943535,3.83304499669442
Incidence,England,Female,15-19 years,Gout,Rate,2019,1.55014335598237,3.59254237008921,0.252082675161512
Incidence,England,Female,15-19 years,Idiopathic epilepsy,Number,2019,807.252174664028,1364.03480809026,418.89760145455
Incidence,England,Female,15-19 years,Idiopathic epilepsy,Rate,2019,53.0894596579868,89.7066284724922,27.5490707999696
Incidence,England,Female,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,111.60511368279,192.625262898086,55.4576491874014
Incidence,England,Female,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,7.33978224704497,12.668124589436,3.64720804931456
Incidence,England,Female,15-19 years,Ischemic heart disease,Number,2019,100.101108941003,192.225866262816,30.6576649099728
Incidence,England,Female,15-19 years,Ischemic heart disease,Rate,2019,6.58321395920042,12.6418580122483,2.01622109611965
Incidence,England,Female,15-19 years,Major depressive disorder,Number,2019,88155.7632318076,121050.215242694,61028.2737756611
Incidence,England,Female,15-19 years,Major depressive disorder,Rate,2019,5797.62059812588,7960.94543987108,4013.56376643764
Incidence,England,Female,15-19 years,Malignant skin melanoma,Number,2019,35.7969148278473,53.0275941316249,20.8780569402439
Incidence,England,Female,15-19 years,Malignant skin melanoma,Rate,2019,2.35420717996125,3.48739391204819,1.37305887361348
Incidence,England,Female,15-19 years,Osteoarthritis hip,Number,2019,0,0,0
Incidence,England,Female,15-19 years,Osteoarthritis hip,Rate,2019,0,0,0
Incidence,England,Female,15-19 years,Osteoarthritis knee,Number,2019,0,0,0
Incidence,England,Female,15-19 years,Osteoarthritis knee,Rate,2019,0,0,0
Incidence,England,Female,15-19 years,Rheumatoid arthritis,Number,2019,236.834775690568,317.655007536826,169.363212480557
Incidence,England,Female,15-19 years,Rheumatoid arthritis,Rate,2019,15.5755916976819,20.8907863454224,11.138280847959
Incidence,England,Female,15-19 years,Total cancers,Number,2019,364.617699737696,431.801085388343,308.600978635493
Incidence,England,Female,15-19 years,Total cancers,Rate,2019,23.9793180722848,28.3976767390439,20.2953422980903
Incidence,England,Female,15-19 years,"Tracheal, bronchus, and lung cancer",Number,2019,1.27910186594584,1.52038714726639,1.0708749743799
Incidence,England,Female,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.0841209587807548,0.099989240850189,0.0704267830244628
Incidence,England,Male,15-19 years,Appendicitis,Number,2019,7181.42599898862,10665.7528964975,4550.01837525221
Incidence,England,Male,15-19 years,Appendicitis,Rate,2019,450.794776582964,669.514062352357,285.615213080113
Incidence,England,Male,15-19 years,Asthma,Number,2019,9935.72851363304,16378.2608893518,5468.18587498896
Incidence,England,Male,15-19 years,Asthma,Rate,2019,623.688737602111,1028.10144663088,343.250717918269
Incidence,England,Male,15-19 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Incidence,England,Male,15-19 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Incidence,England,Male,15-19 years,Colon and rectum cancer,Number,2019,4.91984593163159,6.17207047313212,3.89712371774636
Incidence,England,Male,15-19 years,Colon and rectum cancer,Rate,2019,0.308830147088449,0.387435187716443,0.244631500193006
Incidence,England,Male,15-19 years,Diabetes mellitus type 1,Number,2019,380.277232606939,639.591657871286,176.109730931488
Incidence,England,Male,15-19 years,Diabetes mellitus type 1,Rate,2019,23.8708844367087,40.1486527264946,11.0548165253707
Incidence,England,Male,15-19 years,Diabetes mellitus type 2,Number,2019,3370.21930701303,4877.60332759938,2161.83259825589
Incidence,England,Male,15-19 years,Diabetes mellitus type 2,Rate,2019,211.5564874935,306.17848079687,135.703249365486
Incidence,England,Male,15-19 years,Gout,Number,2019,53.8367507496502,111.980869350369,14.9075226681905
Incidence,England,Male,15-19 years,Gout,Rate,2019,3.3794577886842,7.02929905390308,0.935779795204858
Incidence,England,Male,15-19 years,Idiopathic epilepsy,Number,2019,915.35797481759,1535.44279769897,474.699014851431
Incidence,England,Male,15-19 years,Idiopathic epilepsy,Rate,2019,57.4591444386453,96.3833078614342,29.7979588419126
Incidence,England,Male,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,125.150483565729,216.538133812113,62.0458927672082
Incidence,England,Male,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,7.85598630219234,13.5926012002729,3.89476468487223
Incidence,England,Male,15-19 years,Ischemic heart disease,Number,2019,78.1141970247337,160.233078898476,18.8299035093856
Incidence,England,Male,15-19 years,Ischemic heart disease,Rate,2019,4.9034094343772,10.0582022307842,1.18199674365338
Incidence,England,Male,15-19 years,Major depressive disorder,Number,2019,57848.3990198892,81057.1333337943,39648.4652503036
Incidence,England,Male,15-19 years,Major depressive disorder,Rate,2019,3631.27826082532,5088.14437645244,2488.82617977058
Incidence,England,Male,15-19 years,Malignant skin melanoma,Number,2019,21.3910003666089,30.8725390032228,10.9151545436604
Incidence,England,Male,15-19 years,Malignant skin melanoma,Rate,2019,1.34276273716523,1.9379409221047,0.685169582555177
Incidence,England,Male,15-19 years,Osteoarthritis hip,Number,2019,0,0,0
Incidence,England,Male,15-19 years,Osteoarthritis hip,Rate,2019,0,0,0
Incidence,England,Male,15-19 years,Osteoarthritis knee,Number,2019,0,0,0
Incidence,England,Male,15-19 years,Osteoarthritis knee,Rate,2019,0,0,0
Incidence,England,Male,15-19 years,Rheumatoid arthritis,Number,2019,83.9986836348411,115.059588302428,59.8510525874978
Incidence,England,Male,15-19 years,Rheumatoid arthritis,Rate,2019,5.27279231558803,7.22255738760316,3.75698947301498
Incidence,England,Male,15-19 years,Total cancers,Number,2019,419.538124147163,529.914047229072,326.584412222635
Incidence,England,Male,15-19 years,Total cancers,Rate,2019,26.335381715218,33.2639345670966,20.5004614910904
Incidence,England,Male,15-19 years,"Tracheal, bronchus, and lung cancer",Number,2019,0.632552709896101,0.807569256053038,0.496679402502773
Incidence,England,Male,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.0397068016261283,0.0506929964061413,0.0311777187867883
Incidence,England,Female,20-24 years,Appendicitis,Number,2019,6294.65800834662,9885.65774566923,4049.82449984358
Incidence,England,Female,20-24 years,Appendicitis,Rate,2019,369.784321796554,580.740246753347,237.909923634292
Incidence,England,Female,20-24 years,Asthma,Number,2019,12745.1167895672,24040.9686037053,5101.10409567456
Incidence,England,Female,20-24 years,Asthma,Rate,2019,748.721274769604,1412.30441092518,299.668117939279
Incidence,England,Female,20-24 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Incidence,England,Female,20-24 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Incidence,England,Female,20-24 years,Colon and rectum cancer,Number,2019,13.2473187865936,17.167581316714,10.0200528791839
Incidence,England,Female,20-24 years,Colon and rectum cancer,Rate,2019,0.778223501042906,1.00852221132117,0.588635387876751
Incidence,England,Female,20-24 years,Diabetes mellitus type 1,Number,2019,404.536519631866,822.323254572979,119.005363779098
Incidence,England,Female,20-24 years,Diabetes mellitus type 1,Rate,2019,23.7647958563678,48.3079853721355,6.99105776308325
Incidence,England,Female,20-24 years,Diabetes mellitus type 2,Number,2019,4760.98240912728,6668.6988544372,3176.07680251146
Incidence,England,Female,20-24 years,Diabetes mellitus type 2,Rate,2019,279.687418905047,391.75762684544,186.58097148934
Incidence,England,Female,20-24 years,Gout,Number,2019,91.8113611140128,153.525929101353,39.7334931295611
Incidence,England,Female,20-24 years,Gout,Rate,2019,5.39352604347146,9.01899380326166,2.33417332443483
Incidence,England,Female,20-24 years,Idiopathic epilepsy,Number,2019,762.711189917707,1362.79804712273,360.918302874337
Incidence,England,Female,20-24 years,Idiopathic epilepsy,Rate,2019,44.8060307194423,80.0585752129388,21.2024115806421
Incidence,England,Female,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,166.359808849566,282.102721066832,88.5484689326451
Incidence,England,Female,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,9.77292952342607,16.5723321661539,5.20184503859679
Incidence,England,Female,20-24 years,Ischemic heart disease,Number,2019,353.103102223514,506.508660881442,233.431677938571
Incidence,England,Female,20-24 years,Ischemic heart disease,Rate,2019,20.7433018611726,29.7552244140618,13.7131158830055
Incidence,England,Female,20-24 years,Major depressive disorder,Number,2019,117900.882636527,163409.679814128,78536.1614061358
Incidence,England,Female,20-24 years,Major depressive disorder,Rate,2019,6926.17420472296,9599.6220199628,4613.66465716868
Incidence,England,Female,20-24 years,Malignant skin melanoma,Number,2019,103.607765640042,159.067946116258,61.8275633074117
Incidence,England,Female,20-24 years,Malignant skin melanoma,Rate,2019,6.08651451743006,9.34456367544918,3.63210575310826
Incidence,England,Female,20-24 years,Osteoarthritis hip,Number,2019,0,0,0
Incidence,England,Female,20-24 years,Osteoarthritis hip,Rate,2019,0,0,0
Incidence,England,Female,20-24 years,Osteoarthritis knee,Number,2019,0,0,0
Incidence,England,Female,20-24 years,Osteoarthritis knee,Rate,2019,0,0,0
Incidence,England,Female,20-24 years,Rheumatoid arthritis,Number,2019,237.176066406567,335.730523852442,161.057354579425
Incidence,England,Female,20-24 years,Rheumatoid arthritis,Rate,2019,13.9330827419428,19.7227369468776,9.46143294115883
Incidence,England,Female,20-24 years,Total cancers,Number,2019,668.394001872415,875.909671977136,512.086820222252
Incidence,England,Female,20-24 years,Total cancers,Rate,2019,39.2652980269211,51.4559589381383,30.0829174938096
Incidence,England,Female,20-24 years,"Tracheal, bronchus, and lung cancer",Number,2019,2.51803560382594,3.29258705308788,1.87212199667653
Incidence,England,Female,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.14792385651225,0.193425451989253,0.109979185834002
Incidence,England,Male,20-24 years,Appendicitis,Number,2019,7082.29803738702,10997.3672144727,4477.57993173321
Incidence,England,Male,20-24 years,Appendicitis,Rate,2019,404.232334206468,627.690531486318,255.564306648176
Incidence,England,Male,20-24 years,Asthma,Number,2019,5759.33469374649,11515.7199353088,2181.34629088543
Incidence,England,Male,20-24 years,Asthma,Rate,2019,328.722300931066,657.276257641833,124.503473056686
Incidence,England,Male,20-24 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Incidence,England,Male,20-24 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Incidence,England,Male,20-24 years,Colon and rectum cancer,Number,2019,16.002284454833,20.0086885386695,12.5721297580316
Incidence,England,Male,20-24 years,Colon and rectum cancer,Rate,2019,0.913353372544544,1.14202464082981,0.717572365806666
Incidence,England,Male,20-24 years,Diabetes mellitus type 1,Number,2019,493.200159230525,1005.19823302337,141.564506924422
Incidence,England,Male,20-24 years,Diabetes mellitus type 1,Rate,2019,28.1501075702135,57.3731331172795,8.079997590155
Incidence,England,Male,20-24 years,Diabetes mellitus type 2,Number,2019,8807.24912960294,12234.5724871225,5973.74688503511
Incidence,England,Male,20-24 years,Diabetes mellitus type 2,Rate,2019,502.686395687294,698.305799668441,340.960184752022
Incidence,England,Male,20-24 years,Gout,Number,2019,373.140824609629,581.97540809898,214.76993657894
Incidence,England,Male,20-24 years,Gout,Rate,2019,21.2975485814667,33.217082425044,12.2583026473015
Incidence,England,Male,20-24 years,Idiopathic epilepsy,Number,2019,863.814617530754,1515.04039085645,408.076588416337
Incidence,England,Male,20-24 years,Idiopathic epilepsy,Rate,2019,49.3034601654455,86.4731066639684,23.2915574859665
Incidence,England,Male,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,183.485030562796,312.746665046729,96.9469371902322
Incidence,England,Male,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,10.4726716956562,17.8504651681914,5.53338570442794
Incidence,England,Male,20-24 years,Ischemic heart disease,Number,2019,284.823091161438,423.369406408953,180.43905842918
Incidence,England,Male,20-24 years,Ischemic heart disease,Rate,2019,16.2566870764688,24.1644170410314,10.2988184605904
Incidence,England,Male,20-24 years,Major depressive disorder,Number,2019,80245.4838293019,112456.088074115,52723.6608715931
Incidence,England,Male,20-24 years,Major depressive disorder,Rate,2019,4580.12626221161,6418.59277002403,3009.27868179598
Incidence,England,Male,20-24 years,Malignant skin melanoma,Number,2019,58.9434071012173,83.2975661395981,29.0317522512352
Incidence,England,Male,20-24 years,Malignant skin melanoma,Rate,2019,3.36427963251854,4.75432824438864,1.6570289638574
Incidence,England,Male,20-24 years,Osteoarthritis hip,Number,2019,0,0,0
Incidence,England,Male,20-24 years,Osteoarthritis hip,Rate,2019,0,0,0
Incidence,England,Male,20-24 years,Osteoarthritis knee,Number,2019,0,0,0
Incidence,England,Male,20-24 years,Osteoarthritis knee,Rate,2019,0,0,0
Incidence,England,Male,20-24 years,Rheumatoid arthritis,Number,2019,79.1822038123537,114.78353683911,51.4229497149634
Incidence,England,Male,20-24 years,Rheumatoid arthritis,Rate,2019,4.51943802784233,6.55143525166676,2.9350387240595
Incidence,England,Male,20-24 years,Total cancers,Number,2019,800.846107239382,1018.35279840641,636.543570646558
Incidence,England,Male,20-24 years,Total cancers,Rate,2019,45.7094419862873,58.1239488330528,36.3316386896239
