measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Estonia,Female,40-44 years,Breast cancer,Number,2019,364.94854685416,534.196835149445,244.940136128386
Prevalence,Estonia,Female,40-44 years,Breast cancer,Rate,2019,830.191396671931,1215.20039055716,557.194145493334
Prevalence,Estonia,Male,40-44 years,Prostate cancer,Number,2019,21.4066144240243,34.8439995922607,11.9123121959096
Prevalence,Estonia,Male,40-44 years,Prostate cancer,Rate,2019,46.9687399941221,76.452012671723,26.1370753532406
Prevalence,Estonia,Female,45-49 years,Breast cancer,Number,2019,546.44375554806,786.652230586691,371.455891563383
Prevalence,Estonia,Female,45-49 years,Breast cancer,Rate,2019,1217.04211817467,1752.03557046752,827.308319450638
Prevalence,Estonia,Male,45-49 years,Prostate cancer,Number,2019,77.7764529902207,132.683602479386,42.6819664618713
Prevalence,Estonia,Male,45-49 years,Prostate cancer,Rate,2019,172.837056705376,294.853293560284,94.8490857328624
Prevalence,Estonia,Female,5-9 years,Breast cancer,Number,2019,0,0,0
Prevalence,Estonia,Female,5-9 years,Breast cancer,Rate,2019,0,0,0
Prevalence,Estonia,Male,5-9 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Estonia,Male,5-9 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Estonia,Female,50-54 years,Breast cancer,Number,2019,700.581641676116,973.672274868393,480.77656389762
Prevalence,Estonia,Female,50-54 years,Breast cancer,Rate,2019,1667.06455785266,2316.8956247747,1144.02879299318
Prevalence,Estonia,Male,50-54 years,Prostate cancer,Number,2019,214.244583118319,356.49416086507,120.772018251401
Prevalence,Estonia,Male,50-54 years,Prostate cancer,Rate,2019,539.474704347958,897.663685285553,304.10780002638
Prevalence,Estonia,Female,55-59 years,Breast cancer,Number,2019,901.075991440246,1229.89294268753,651.871350762156
Prevalence,Estonia,Female,55-59 years,Breast cancer,Rate,2019,1941.09404177681,2649.4301099492,1404.25847208174
Prevalence,Estonia,Male,55-59 years,Prostate cancer,Number,2019,697.656427341292,1155.66231182517,349.246789904481
Prevalence,Estonia,Male,55-59 years,Prostate cancer,Rate,2019,1696.48022555779,2810.2059733117,849.2579580617
Prevalence,Estonia,Female,60-64 years,Breast cancer,Number,2019,1059.53109415852,1383.90883608533,787.938072485482
Prevalence,Estonia,Female,60-64 years,Breast cancer,Rate,2019,2259.64257317913,2951.43704668788,1680.42110649989
Prevalence,Estonia,Male,60-64 years,Prostate cancer,Number,2019,1421.3830290191,2292.51930477049,751.797928850504
Prevalence,Estonia,Male,60-64 years,Prostate cancer,Rate,2019,3777.99496355748,6093.44997826397,1998.25714168703
Prevalence,Estonia,Female,65-69 years,Breast cancer,Number,2019,1147.30122727795,1469.86377814503,867.096794733254
Prevalence,Estonia,Female,65-69 years,Breast cancer,Rate,2019,2540.22784347363,3254.41026871035,1919.83009221913
Prevalence,Estonia,Male,65-69 years,Prostate cancer,Number,2019,2090.03484322997,3287.45659655594,1147.67372531429
Prevalence,Estonia,Male,65-69 years,Prostate cancer,Rate,2019,6586.15185857899,10359.4868016381,3616.5681464619
Prevalence,Estonia,Female,70-74 years,Breast cancer,Number,2019,983.894447462388,1261.72955593757,762.051808137596
Prevalence,Estonia,Female,70-74 years,Breast cancer,Rate,2019,2718.02906940175,3485.55439011438,2105.18412035995
Prevalence,Estonia,Male,70-74 years,Prostate cancer,Number,2019,1814.17563401255,2671.32280527327,965.710835563254
Prevalence,Estonia,Male,70-74 years,Prostate cancer,Rate,2019,8183.00725830007,12049.2489784274,4355.9281850538
Prevalence,Estonia,Female,75-79 years,Breast cancer,Number,2019,857.530137997486,1083.84618230519,671.427591699534
Prevalence,Estonia,Female,75-79 years,Breast cancer,Rate,2019,2505.72988031122,3167.03243923927,1961.93242014295
Prevalence,Estonia,Male,75-79 years,Prostate cancer,Number,2019,1575.18857859481,2294.49922100685,834.072955681192
Prevalence,Estonia,Male,75-79 years,Prostate cancer,Rate,2019,9135.62845182301,13307.4176964991,4837.37676133651
Prevalence,Estonia,Female,80-84 years,Breast cancer,Number,2019,740.584912964626,944.438667006334,582.908002496563
Prevalence,Estonia,Female,80-84 years,Breast cancer,Rate,2019,2582.5165916938,3293.38133235443,2032.67655271606
Prevalence,Estonia,Male,80-84 years,Prostate cancer,Number,2019,966.968268618927,1427.67027191004,421.180099375426
Prevalence,Estonia,Male,80-84 years,Prostate cancer,Rate,2019,8336.40447757139,12308.1979352279,3631.06813350973
Prevalence,Estonia,Female,85-89 years,Breast cancer,Number,2019,397.604092359264,488.647667816154,320.844826896161
Prevalence,Estonia,Female,85-89 years,Breast cancer,Rate,2019,2272.88191966629,2793.32750997668,1834.09180157991
Prevalence,Estonia,Male,85-89 years,Prostate cancer,Number,2019,273.414384806914,409.089400058087,123.814509171518
Prevalence,Estonia,Male,85-89 years,Prostate cancer,Rate,2019,4770.68884587374,7138.02325799555,2160.38559302223
Prevalence,Estonia,Female,90-94 years,Breast cancer,Number,2019,127.905539544659,155.421373327984,105.141513847035
Prevalence,Estonia,Female,90-94 years,Breast cancer,Rate,2019,1716.22297912852,2085.42752176942,1410.77769396873
Prevalence,Estonia,Male,90-94 years,Prostate cancer,Number,2019,40.4509810872854,57.2055887535132,23.9197476764977
Prevalence,Estonia,Male,90-94 years,Prostate cancer,Rate,2019,2266.83009445504,3205.74054502332,1340.43730034274
Prevalence,Estonia,Female,All ages,Breast cancer,Number,2019,8142.96221776825,9836.94408810056,6628.91291976701
Prevalence,Estonia,Female,All ages,Breast cancer,Rate,2019,1173.42874231397,1417.53733111097,955.249053394591
Prevalence,Estonia,Male,All ages,Prostate cancer,Number,2019,9210.89993476627,12309.9503877786,5270.25176393557
Prevalence,Estonia,Male,All ages,Prostate cancer,Rate,2019,1489.43648377914,1990.56436948838,852.219143786215
Prevalence,Finland,Female,1-4 years,Breast cancer,Number,2019,0,0,0
Prevalence,Finland,Female,1-4 years,Breast cancer,Rate,2019,0,0,0
Prevalence,Finland,Male,1-4 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Finland,Male,1-4 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Finland,Female,10-14 years,Breast cancer,Number,2019,0,0,0
Prevalence,Finland,Female,10-14 years,Breast cancer,Rate,2019,0,0,0
Prevalence,Finland,Male,10-14 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Finland,Male,10-14 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Finland,Female,15-19 years,Breast cancer,Number,2019,5.18456889612407,8.42365882886738,3.01822390331714
Prevalence,Finland,Female,15-19 years,Breast cancer,Rate,2019,3.59320238446447,5.83807672272028,2.09180156412899
Prevalence,Finland,Male,15-19 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Finland,Male,15-19 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Finland,Female,20-24 years,Breast cancer,Number,2019,24.5609713779486,36.8507320548244,15.8886405790924
Prevalence,Finland,Female,20-24 years,Breast cancer,Rate,2019,16.133175047834,24.2058549612204,10.436648281947
Prevalence,Finland,Male,20-24 years,Prostate cancer,Number,2019,10.1308251452499,18.5606146478177,5.93940383740585
Prevalence,Finland,Male,20-24 years,Prostate cancer,Rate,2019,6.30648095594577,11.5540601213508,3.69730368980197
Prevalence,Finland,Female,25-29 years,Breast cancer,Number,2019,115.859586917956,177.125645759141,72.2023121537682
Prevalence,Finland,Female,25-29 years,Breast cancer,Rate,2019,67.1275031323701,102.624242471532,41.8330590001034
Prevalence,Finland,Male,25-29 years,Prostate cancer,Number,2019,15.3194727385794,25.9720589715113,9.51830019839806
Prevalence,Finland,Male,25-29 years,Prostate cancer,Rate,2019,8.41352476130221,14.263974027547,5.22749416845503
Prevalence,Finland,Female,30-34 years,Breast cancer,Number,2019,410.048707990934,630.32787021864,261.84192779982
Prevalence,Finland,Female,30-34 years,Breast cancer,Rate,2019,242.588072107433,372.906973859566,154.907763941196
Prevalence,Finland,Male,30-34 years,Prostate cancer,Number,2019,18.5733007094748,30.0544136010908,12.1972741218445
Prevalence,Finland,Male,30-34 years,Prostate cancer,Rate,2019,10.341142562916,16.7335349034205,6.79113274188337
Prevalence,Finland,Female,35-39 years,Breast cancer,Number,2019,747.427983879933,1075.86753355125,489.166392377588
Prevalence,Finland,Female,35-39 years,Breast cancer,Rate,2019,428.762571916699,617.172143237831,280.61063408715
Prevalence,Finland,Male,35-39 years,Prostate cancer,Number,2019,26.6231513256997,40.7385588075049,17.0580962589613
Prevalence,Finland,Male,35-39 years,Prostate cancer,Rate,2019,14.3156629509431,21.9057267060809,9.17239111330538
Prevalence,Finland,Female,40-44 years,Breast cancer,Number,2019,1405.09678771425,1977.1601799952,954.431018838621
Prevalence,Finland,Female,40-44 years,Breast cancer,Rate,2019,832.593285338964,1171.57074466129,565.550262837742
Prevalence,Finland,Male,40-44 years,Prostate cancer,Number,2019,54.0362836995323,88.8501322900051,32.2628063269632
Prevalence,Finland,Male,40-44 years,Prostate cancer,Rate,2019,30.3140747050193,49.8444630790436,18.0992669042041
Prevalence,Finland,Female,45-49 years,Breast cancer,Number,2019,2504.52111997983,3449.20771363574,1720.27759305073
Prevalence,Finland,Female,45-49 years,Breast cancer,Rate,2019,1621.52645957576,2233.154085871,1113.7760479215
Prevalence,Finland,Male,45-49 years,Prostate cancer,Number,2019,242.026197803606,391.676395789656,137.700784793205
Prevalence,Finland,Male,45-49 years,Prostate cancer,Rate,2019,151.203863156215,244.696585278572,86.0274251685365
Prevalence,Finland,Female,5-9 years,Breast cancer,Number,2019,0,0,0
Prevalence,Finland,Female,5-9 years,Breast cancer,Rate,2019,0,0,0
Prevalence,Finland,Male,5-9 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Finland,Male,5-9 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Finland,Female,50-54 years,Breast cancer,Number,2019,3605.21156209055,4969.64983405968,2590.13249759753
Prevalence,Finland,Female,50-54 years,Breast cancer,Rate,2019,2037.93698792782,2809.22021896733,1464.13788194638
Prevalence,Finland,Male,50-54 years,Prostate cancer,Number,2019,1017.0567117845,1650.47329361593,601.215611154493
Prevalence,Finland,Male,50-54 years,Prostate cancer,Rate,2019,567.799513862032,921.421512585195,335.644932858099
Prevalence,Finland,Female,55-59 years,Breast cancer,Number,2019,4971.19241345341,6657.23370270967,3695.93192425261
Prevalence,Finland,Female,55-59 years,Breast cancer,Rate,2019,2681.6934802703,3591.222936549,1993.75838238895
Prevalence,Finland,Male,55-59 years,Prostate cancer,Number,2019,2898.77434506399,4956.19466813951,1652.61445479229
Prevalence,Finland,Male,55-59 years,Prostate cancer,Rate,2019,1577.03645386207,2696.34636355949,899.081104338011
Prevalence,Finland,Female,60-64 years,Breast cancer,Number,2019,6582.02619672276,8753.65276864353,4959.76168887182
Prevalence,Finland,Female,60-64 years,Breast cancer,Rate,2019,3585.59326013452,4768.59821439695,2701.85616890234
Prevalence,Finland,Male,60-64 years,Prostate cancer,Number,2019,6087.2463077576,9711.03113088766,3602.11822649028
Prevalence,Finland,Male,60-64 years,Prostate cancer,Rate,2019,3455.4641407403,5512.52867813662,2044.76535580329
Prevalence,Finland,Female,65-69 years,Breast cancer,Number,2019,7777.79854038978,9932.98847211405,6057.41250851595
Prevalence,Finland,Female,65-69 years,Breast cancer,Rate,2019,4186.82862834388,5346.97836207682,3260.73605180726
Prevalence,Finland,Male,65-69 years,Prostate cancer,Number,2019,10020.2428156884,15299.1976812005,6390.59557152076
Prevalence,Finland,Male,65-69 years,Prostate cancer,Rate,2019,5863.54601905685,8952.63231724429,3739.58514898708
Prevalence,Finland,Female,70-74 years,Breast cancer,Number,2019,7945.37144911765,9802.28832046999,6367.47156324142
Prevalence,Finland,Female,70-74 years,Breast cancer,Rate,2019,4275.1503055931,5274.29789496157,3426.13283391175
Prevalence,Finland,Male,70-74 years,Prostate cancer,Number,2019,12277.1159331212,19994.3849803187,7789.14040643936
Prevalence,Finland,Male,70-74 years,Prostate cancer,Rate,2019,7503.19139614019,12219.6204851918,4760.35345754575
Prevalence,Finland,Female,75-79 years,Breast cancer,Number,2019,5522.71450150809,6947.62466482485,4431.626634398
Prevalence,Finland,Female,75-79 years,Breast cancer,Rate,2019,4670.29218792719,5875.26970440375,3747.61202028229
Prevalence,Finland,Male,75-79 years,Prostate cancer,Number,2019,8765.05464013341,13542.6275836732,5930.14870115227
Prevalence,Finland,Male,75-79 years,Prostate cancer,Rate,2019,9329.66652990636,14414.9927732178,6312.14660102403
Prevalence,Finland,Female,80-84 years,Breast cancer,Number,2019,4701.38712058883,5816.14052552058,3752.72580634353
Prevalence,Finland,Female,80-84 years,Breast cancer,Rate,2019,4900.6562210663,6062.65864050318,3911.78573410268
Prevalence,Finland,Male,80-84 years,Prostate cancer,Number,2019,6202.58340012691,8914.53603478599,4362.05481138531
Prevalence,Finland,Male,80-84 years,Prostate cancer,Rate,2019,9544.45830183066,13717.5773343799,6712.27576830568
Prevalence,Finland,Female,85-89 years,Breast cancer,Number,2019,2629.60279583736,3188.13864724272,2169.85730632852
Prevalence,Finland,Female,85-89 years,Breast cancer,Rate,2019,4166.08320918525,5050.9723019225,3437.70781828082
Prevalence,Finland,Male,85-89 years,Prostate cancer,Number,2019,2674.48608092805,3653.50405899085,2018.90257889693
Prevalence,Finland,Male,85-89 years,Prostate cancer,Rate,2019,7836.58167548952,10705.2278806698,5915.63929504249
Prevalence,Finland,Female,90-94 years,Breast cancer,Number,2019,1158.47168987796,1378.90420987614,976.947704256269
Prevalence,Finland,Female,90-94 years,Breast cancer,Rate,2019,3403.51559473951,4051.13221408097,2870.20975629664
Prevalence,Finland,Male,90-94 years,Prostate cancer,Number,2019,747.786745509461,942.012945728324,593.907908220772
Prevalence,Finland,Male,90-94 years,Prostate cancer,Rate,2019,5385.67959184057,6784.5277113092,4277.4196252411
Prevalence,Finland,Female,All ages,Breast cancer,Number,2019,50523.9140762432,60126.9851362149,42564.8350985018
Prevalence,Finland,Female,All ages,Breast cancer,Rate,2019,1801.86130824719,2144.340755845,1518.0124275442
Prevalence,Finland,Male,All ages,Prostate cancer,Number,2019,51243.1666161506,73414.6187803936,37817.1468444434
Prevalence,Finland,Male,All ages,Prostate cancer,Rate,2019,1876.96343729866,2689.07181802829,1385.18765754034
Prevalence,Global,Female,1-4 years,Breast cancer,Number,2019,0,0,0
Prevalence,Global,Female,1-4 years,Breast cancer,Rate,2019,0,0,0
Prevalence,Global,Male,1-4 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Global,Male,1-4 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Global,Female,10-14 years,Breast cancer,Number,2019,0,0,0
Prevalence,Global,Female,10-14 years,Breast cancer,Rate,2019,0,0,0
Prevalence,Global,Male,10-14 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Global,Male,10-14 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Global,Female,15-19 years,Breast cancer,Number,2019,22890.0462279517,26911.1020156451,19705.8361585341
Prevalence,Global,Female,15-19 years,Breast cancer,Rate,2019,7.58554215913395,8.91808154756605,6.53032542935682
Prevalence,Global,Male,15-19 years,Prostate cancer,Number,2019,0,0,0
Prevalence,Global,Male,15-19 years,Prostate cancer,Rate,2019,0,0,0
Prevalence,Global,Female,20-24 years,Breast cancer,Number,2019,53669.2432203444,60502.2596775587,47354.330473457
Prevalence,Global,Female,20-24 years,Breast cancer,Rate,2019,18.1452174427592,20.4554152761266,16.010187059456
Prevalence,Global,Male,20-24 years,Prostate cancer,Number,2019,7252.75036948602,8995.93838253465,6316.16209797051
Prevalence,Global,Male,20-24 years,Prostate cancer,Rate,2019,2.38288689506732,2.95561029795846,2.07517136584441
Prevalence,Global,Female,25-29 years,Breast cancer,Number,2019,162603.565551734,180131.155727116,145093.67554859
Prevalence,Global,Female,25-29 years,Breast cancer,Rate,2019,54.076259911657,59.9053234917382,48.253082789915
Prevalence,Global,Male,25-29 years,Prostate cancer,Number,2019,10827.9866733158,13510.6270805631,9520.03483850139
Prevalence,Global,Male,25-29 years,Prostate cancer,Rate,2019,3.55275676630385,4.43295445641509,3.1236063737763
Prevalence,Global,Female,30-34 years,Breast cancer,Number,2019,417969.868178183,459496.226594303,378031.838420957
Prevalence,Global,Female,30-34 years,Breast cancer,Rate,2019,139.996283792678,153.905266952252,126.619300967616
Prevalence,Global,Male,30-34 years,Prostate cancer,Number,2019,14086.8598829535,16917.125696946,12193.6095567765
Prevalence,Global,Male,30-34 years,Prostate cancer,Rate,2019,4.64645086485608,5.57999397868454,4.02197566679584
Prevalence,Global,Female,35-39 years,Breast cancer,Number,2019,760454.845093173,830240.907236633,692292.933948932
Prevalence,Global,Female,35-39 years,Breast cancer,Rate,2019,283.291037550774,309.288328617782,257.898788880007
