measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,England,Male,1-4 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Deaths,England,Male,1-4 years,Gout,Number,2019,0,0,0
Deaths,England,Male,1-4 years,Gout,Rate,2019,0,0,0
Deaths,England,Male,1-4 years,Idiopathic epilepsy,Number,2019,4.93441253519735,5.89371029309755,3.90202803173759
Deaths,England,Male,1-4 years,Idiopathic epilepsy,Rate,2019,0.359716023113007,0.429648314341527,0.284455747394453
Deaths,England,Male,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,0.987975584919286,1.30745699582735,0.438646012459834
Deaths,England,Male,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0720228894128525,0.0953129126467498,0.0319770586733319
Deaths,England,Male,1-4 years,Ischemic heart disease,Number,2019,0,0,0
Deaths,England,Male,1-4 years,Ischemic heart disease,Rate,2019,0,0,0
Deaths,England,Male,1-4 years,Major depressive disorder,Number,2019,0,0,0
Deaths,England,Male,1-4 years,Major depressive disorder,Rate,2019,0,0,0
Deaths,England,Male,1-4 years,Malignant skin melanoma,Number,2019,0.570378355052716,3.15027088743532,0.105639091152199
Deaths,England,Male,1-4 years,Malignant skin melanoma,Rate,2019,0.0415802756834346,0.229653055409076,0.0077010329970357
Deaths,England,Male,1-4 years,Osteoarthritis hip,Number,2019,0,0,0
Deaths,England,Male,1-4 years,Osteoarthritis hip,Rate,2019,0,0,0
Deaths,England,Male,1-4 years,Osteoarthritis knee,Number,2019,0,0,0
Deaths,England,Male,1-4 years,Osteoarthritis knee,Rate,2019,0,0,0
Deaths,England,Male,1-4 years,Rheumatoid arthritis,Number,2019,0,0,0
Deaths,England,Male,1-4 years,Rheumatoid arthritis,Rate,2019,0,0,0
Deaths,England,Male,1-4 years,Total cancers,Number,2019,37.740896632184,42.7527284911598,30.2645929449895
Deaths,England,Male,1-4 years,Total cancers,Rate,2019,2.75129109056248,3.11665094079027,2.20627256794008
Deaths,England,Male,1-4 years,"Tracheal, bronchus, and lung cancer",Number,2019,0,0,0
Deaths,England,Male,1-4 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0,0,0
Deaths,England,Female,10-14 years,All causes,Number,2019,123.701494483049,125.019859069282,122.448785037428
Deaths,England,Female,10-14 years,All causes,Rate,2019,7.54567738937721,7.62609641657542,7.46926326537017
Deaths,England,Female,10-14 years,Appendicitis,Number,2019,0.524217471352123,0.685388867907361,0.438419352929514
Deaths,England,Female,10-14 years,Appendicitis,Rate,2019,0.0319767836049891,0.0418080905579367,0.0267431772937791
Deaths,England,Female,10-14 years,Asthma,Number,2019,3.64932749191134,4.09349098670058,2.17850602601678
Deaths,England,Female,10-14 years,Asthma,Rate,2019,0.222605620548274,0.249699185212339,0.13288686391246
Deaths,England,Female,10-14 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Deaths,England,Female,10-14 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Deaths,England,Female,10-14 years,Colon and rectum cancer,Number,2019,0.372877996141349,0.408275882423998,0.33446558260565
Deaths,England,Female,10-14 years,Colon and rectum cancer,Rate,2019,0.0227452148111728,0.0249044533173117,0.0204020929152005
Deaths,England,Female,10-14 years,Diabetes mellitus type 1,Number,2019,0.795995105007174,0.931107127512598,0.397415094072318
Deaths,England,Female,10-14 years,Diabetes mellitus type 1,Rate,2019,0.0485549692912613,0.0567966783952035,0.0242419552170376
Deaths,England,Female,10-14 years,Diabetes mellitus type 2,Number,2019,0,0,0
Deaths,England,Female,10-14 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Deaths,England,Female,10-14 years,Gout,Number,2019,0,0,0
Deaths,England,Female,10-14 years,Gout,Rate,2019,0,0,0
Deaths,England,Female,10-14 years,Idiopathic epilepsy,Number,2019,4.88368930708785,5.64273031410875,4.14058839984585
Deaths,England,Female,10-14 years,Idiopathic epilepsy,Rate,2019,0.297900555973361,0.344201359275884,0.252572084096492
Deaths,England,Female,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,0.493947649096198,0.63203043257767,0.256566981708062
Deaths,England,Female,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0301303522879585,0.0385532750790908,0.0156503499074586
Deaths,England,Female,10-14 years,Ischemic heart disease,Number,2019,0,0,0
Deaths,England,Female,10-14 years,Ischemic heart disease,Rate,2019,0,0,0
Deaths,England,Female,10-14 years,Major depressive disorder,Number,2019,0,0,0
Deaths,England,Female,10-14 years,Major depressive disorder,Rate,2019,0,0,0
Deaths,England,Female,10-14 years,Malignant skin melanoma,Number,2019,0.222651870852451,0.291185388043075,0.169208745351329
Deaths,England,Female,10-14 years,Malignant skin melanoma,Rate,2019,0.0135815593385906,0.0177620408537162,0.010321577837181
Deaths,England,Female,10-14 years,Osteoarthritis hip,Number,2019,0,0,0
Deaths,England,Female,10-14 years,Osteoarthritis hip,Rate,2019,0,0,0
Deaths,England,Female,10-14 years,Osteoarthritis knee,Number,2019,0,0,0
Deaths,England,Female,10-14 years,Osteoarthritis knee,Rate,2019,0,0,0
Deaths,England,Female,10-14 years,Rheumatoid arthritis,Number,2019,0.0584640290017784,0.101496566734238,0.034359203505928
Deaths,England,Female,10-14 years,Rheumatoid arthritis,Rate,2019,0.00356625199698831,0.00619119721961729,0.00209587981208439
Deaths,England,Female,10-14 years,Total cancers,Number,2019,38.2699095917681,41.007995867485,32.4846603450088
Deaths,England,Female,10-14 years,Total cancers,Rate,2019,2.33442928646012,2.50145003093198,1.98153440337393
Deaths,England,Female,10-14 years,"Tracheal, bronchus, and lung cancer",Number,2019,0.25132798005952,0.279340451838823,0.216157161942357
Deaths,England,Female,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.015330775625454,0.0170395106396023,0.0131853880685645
Deaths,England,Male,10-14 years,All causes,Number,2019,164.806884895357,167.863488410435,161.79657968525
Deaths,England,Male,10-14 years,All causes,Rate,2019,9.59150213279825,9.76939166182252,9.41630709248517
Deaths,England,Male,10-14 years,Appendicitis,Number,2019,0.510730910795644,0.636854416824968,0.190044042515531
Deaths,England,Male,10-14 years,Appendicitis,Rate,2019,0.0297237377145549,0.037063927888311,0.0110602651113192
Deaths,England,Male,10-14 years,Asthma,Number,2019,3.71947868334717,4.01783129477792,3.44849392679418
Deaths,England,Male,10-14 years,Asthma,Rate,2019,0.216467823822251,0.23383147771742,0.200696936143109
Deaths,England,Male,10-14 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Deaths,England,Male,10-14 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Deaths,England,Male,10-14 years,Colon and rectum cancer,Number,2019,0.474932040915259,0.511376520165744,0.431688001793654
Deaths,England,Male,10-14 years,Colon and rectum cancer,Rate,2019,0.027640299652926,0.029761311166988,0.0251235644223011
Deaths,England,Male,10-14 years,Diabetes mellitus type 1,Number,2019,0.535405230217547,0.636263159723203,0.347725844898029
Deaths,England,Male,10-14 years,Diabetes mellitus type 1,Rate,2019,0.0311597443929822,0.0370295176526208,0.020237098620523
Deaths,England,Male,10-14 years,Diabetes mellitus type 2,Number,2019,0,0,0
Deaths,England,Male,10-14 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Deaths,England,Male,10-14 years,Gout,Number,2019,0,0,0
Deaths,England,Male,10-14 years,Gout,Rate,2019,0,0,0
Deaths,England,Male,10-14 years,Idiopathic epilepsy,Number,2019,6.09178821491341,6.43958667834996,5.57373710904763
Deaths,England,Male,10-14 years,Idiopathic epilepsy,Rate,2019,0.354532516605703,0.374773841511236,0.324382755022835
Deaths,England,Male,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,0.525676497148407,0.650615150159845,0.247534685042996
Deaths,England,Male,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0305935473919204,0.03786478097897,0.0144061303084452
Deaths,England,Male,10-14 years,Ischemic heart disease,Number,2019,0,0,0
Deaths,England,Male,10-14 years,Ischemic heart disease,Rate,2019,0,0,0
Deaths,England,Male,10-14 years,Major depressive disorder,Number,2019,0,0,0
Deaths,England,Male,10-14 years,Major depressive disorder,Rate,2019,0,0,0
Deaths,England,Male,10-14 years,Malignant skin melanoma,Number,2019,0.312587672144093,0.398923151417095,0.166649192231515
Deaths,England,Male,10-14 years,Malignant skin melanoma,Rate,2019,0.0181921120950754,0.0232167015356739,0.00969872152933777
Deaths,England,Male,10-14 years,Osteoarthritis hip,Number,2019,0,0,0
Deaths,England,Male,10-14 years,Osteoarthritis hip,Rate,2019,0,0,0
Deaths,England,Male,10-14 years,Osteoarthritis knee,Number,2019,0,0,0
Deaths,England,Male,10-14 years,Osteoarthritis knee,Rate,2019,0,0,0
Deaths,England,Male,10-14 years,Rheumatoid arthritis,Number,2019,0.043270762372555,0.0756524241608959,0.0359221878807414
Deaths,England,Male,10-14 years,Rheumatoid arthritis,Rate,2019,0.00251829048190366,0.00440285239388707,0.0020906149757741
Deaths,England,Male,10-14 years,Total cancers,Number,2019,43.8945785418609,46.7530004499425,38.4466410262553
Deaths,England,Male,10-14 years,Total cancers,Rate,2019,2.55459560424227,2.72095127466957,2.2375341881888
Deaths,England,Male,10-14 years,"Tracheal, bronchus, and lung cancer",Number,2019,0.175597720353819,0.184945391328689,0.162314983159481
Deaths,England,Male,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.0102195118265694,0.010763531611599,0.0094464773613541
Deaths,England,Female,15-19 years,All causes,Number,2019,241.305869277518,244.051517821022,238.674220514677
Deaths,England,Female,15-19 years,All causes,Rate,2019,15.8696360496966,16.0502053961292,15.6965639723287
Deaths,England,Female,15-19 years,Appendicitis,Number,2019,0.382946884703451,0.48621107644087,0.308174939066646
Deaths,England,Female,15-19 years,Appendicitis,Rate,2019,0.025184748737378,0.0319759848757507,0.0202673235312007
Deaths,England,Female,15-19 years,Asthma,Number,2019,5.59823419436571,6.28465059601665,4.26514992820315
Deaths,England,Female,15-19 years,Asthma,Rate,2019,0.368171480667036,0.413314097816621,0.280500334536536
Deaths,England,Female,15-19 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Deaths,England,Female,15-19 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Deaths,England,Female,15-19 years,Colon and rectum cancer,Number,2019,0.714938748041161,0.780234363122149,0.672737370371257
Deaths,England,Female,15-19 years,Colon and rectum cancer,Rate,2019,0.0470184076467304,0.0513126158650336,0.0442430068393552
Deaths,England,Female,15-19 years,Diabetes mellitus type 1,Number,2019,1.18842661723236,1.34273490165471,0.818459251489858
Deaths,England,Female,15-19 years,Diabetes mellitus type 1,Rate,2019,0.0781576425957525,0.0883058263948771,0.0538265002900253
Deaths,England,Female,15-19 years,Diabetes mellitus type 2,Number,2019,0.414900519823373,0.790973262484312,0.339666684220572
Deaths,England,Female,15-19 years,Diabetes mellitus type 2,Rate,2019,0.0272862001497958,0.0520188665043658,0.0223383984522498
Deaths,England,Female,15-19 years,Gout,Number,2019,0,0,0
Deaths,England,Female,15-19 years,Gout,Rate,2019,0,0,0
Deaths,England,Female,15-19 years,Idiopathic epilepsy,Number,2019,10.4447191638125,11.4170982783744,6.82071163275136
Deaths,England,Female,15-19 years,Idiopathic epilepsy,Rate,2019,0.686903688945777,0.750852828254435,0.448568497466632
Deaths,England,Female,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,0.832568030646947,1.09902316611699,0.519947469935916
Deaths,England,Female,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0547543732464474,0.0722779669996478,0.0341946805419552
Deaths,England,Female,15-19 years,Ischemic heart disease,Number,2019,0.796708557152687,1.04074274299446,0.699112059993123
Deaths,England,Female,15-19 years,Ischemic heart disease,Rate,2019,0.0523960518554615,0.068445117402802,0.0459775553046532
Deaths,England,Female,15-19 years,Major depressive disorder,Number,2019,0,0,0
Deaths,England,Female,15-19 years,Major depressive disorder,Rate,2019,0,0,0
Deaths,England,Female,15-19 years,Malignant skin melanoma,Number,2019,0.991149791071466,1.42614894755064,0.595694188870147
Deaths,England,Female,15-19 years,Malignant skin melanoma,Rate,2019,0.0651836049497301,0.0937916048956839,0.0391762123424206
Deaths,England,Female,15-19 years,Osteoarthritis hip,Number,2019,0,0,0
Deaths,England,Female,15-19 years,Osteoarthritis hip,Rate,2019,0,0,0
Deaths,England,Female,15-19 years,Osteoarthritis knee,Number,2019,0,0,0
Deaths,England,Female,15-19 years,Osteoarthritis knee,Rate,2019,0,0,0
Deaths,England,Female,15-19 years,Rheumatoid arthritis,Number,2019,0.118048155077212,0.208285344352979,0.0737832043012653
Deaths,England,Female,15-19 years,Rheumatoid arthritis,Rate,2019,0.0077635130178246,0.0136980199415127,0.00485239999485822
Deaths,England,Female,15-19 years,Total cancers,Number,2019,50.4711472501379,53.4606800033114,43.8131019184317
Deaths,England,Female,15-19 years,Total cancers,Rate,2019,3.3192675348861,3.51587608358637,2.88139689156974
Deaths,England,Female,15-19 years,"Tracheal, bronchus, and lung cancer",Number,2019,0.633979291336492,0.676373578801616,0.587861861684266
Deaths,England,Female,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.0416940567864258,0.0444821444308419,0.0386611142959694
Deaths,England,Male,15-19 years,All causes,Number,2019,472.699145815419,480.484784190691,465.238633953479
Deaths,England,Male,15-19 years,All causes,Rate,2019,29.6724224212336,30.1611450109297,29.2041087773318
Deaths,England,Male,15-19 years,Appendicitis,Number,2019,0.402375655154217,0.50543464297113,0.158780177735992
Deaths,England,Male,15-19 years,Appendicitis,Rate,2019,0.0252580537059373,0.0317273055501162,0.00996700025292751
Deaths,England,Male,15-19 years,Asthma,Number,2019,4.73319533163497,5.21505734294068,4.41806975779953
Deaths,England,Male,15-19 years,Asthma,Rate,2019,0.297113655748651,0.327361252501854,0.277332492136753
Deaths,England,Male,15-19 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Deaths,England,Male,15-19 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Deaths,England,Male,15-19 years,Colon and rectum cancer,Number,2019,0.947200189615144,1.00202196248418,0.896420669301379
Deaths,England,Male,15-19 years,Colon and rectum cancer,Rate,2019,0.0594579541607802,0.0628992440739338,0.0562704058217653
Deaths,England,Male,15-19 years,Diabetes mellitus type 1,Number,2019,1.99207169006448,2.11732413237328,1.73056177598819
Deaths,England,Male,15-19 years,Diabetes mellitus type 1,Rate,2019,0.125046963177834,0.132909349666954,0.108631378960039
Deaths,England,Male,15-19 years,Diabetes mellitus type 2,Number,2019,0.20698327971272,0.508433287470538,0.142247460883475
Deaths,England,Male,15-19 years,Diabetes mellitus type 2,Rate,2019,0.0129928208335845,0.031915537424587,0.00892920324702793
Deaths,England,Male,15-19 years,Gout,Number,2019,0,0,0
Deaths,England,Male,15-19 years,Gout,Rate,2019,0,0,0
Deaths,England,Male,15-19 years,Idiopathic epilepsy,Number,2019,13.4316645333626,14.3317226065656,12.6425465888345
Deaths,England,Male,15-19 years,Idiopathic epilepsy,Rate,2019,0.8431367549157,0.899635489022042,0.793601990155716
Deaths,England,Male,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,0.782822435259356,1.03687321983642,0.385309934083246
Deaths,England,Male,15-19 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0491395810325932,0.0650869383806012,0.0241867987882512
Deaths,England,Male,15-19 years,Ischemic heart disease,Number,2019,1.79964344801745,2.60679168372052,1.5929780827791
Deaths,England,Male,15-19 years,Ischemic heart disease,Rate,2019,0.112967795837801,0.163634363819472,0.0999949312335874
Deaths,England,Male,15-19 years,Major depressive disorder,Number,2019,0,0,0
Deaths,England,Male,15-19 years,Major depressive disorder,Rate,2019,0,0,0
Deaths,England,Male,15-19 years,Malignant skin melanoma,Number,2019,1.18635325581549,1.60311347607887,0.601648036851615
Deaths,England,Male,15-19 years,Malignant skin melanoma,Rate,2019,0.0744701471517126,0.100631153393197,0.0377668435756769
Deaths,England,Male,15-19 years,Osteoarthritis hip,Number,2019,0,0,0
Deaths,England,Male,15-19 years,Osteoarthritis hip,Rate,2019,0,0,0
Deaths,England,Male,15-19 years,Osteoarthritis knee,Number,2019,0,0,0
Deaths,England,Male,15-19 years,Osteoarthritis knee,Rate,2019,0,0,0
Deaths,England,Male,15-19 years,Rheumatoid arthritis,Number,2019,0.0660692167478014,0.124690350940465,0.0527397745612983
Deaths,England,Male,15-19 years,Rheumatoid arthritis,Rate,2019,0.00414731806844924,0.00782710270943048,0.00331059804748314
Deaths,England,Male,15-19 years,Total cancers,Number,2019,65.7846501786353,69.640575422206,55.1149666602009
Deaths,England,Male,15-19 years,Total cancers,Rate,2019,4.12945516448165,4.37150054083739,3.45969436786815
Deaths,England,Male,15-19 years,"Tracheal, bronchus, and lung cancer",Number,2019,0.334181034714744,0.359494239997777,0.312979178828073
Deaths,England,Male,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.020977319115133,0.0225662877575406,0.0196464294159392
Deaths,England,Female,20-24 years,All causes,Number,2019,346.941498600963,353.177241465643,340.917311110844
Deaths,England,Female,20-24 years,All causes,Rate,2019,20.3813339172869,20.7476572255677,20.0274385853317
Deaths,England,Female,20-24 years,Appendicitis,Number,2019,0.438849759843754,0.550069504711787,0.370332288902703
Deaths,England,Female,20-24 years,Appendicitis,Rate,2019,0.0257805524302071,0.032314238274915,0.0217554431248953
Deaths,England,Female,20-24 years,Asthma,Number,2019,6.43532541274501,7.55563308736031,5.45953306259912
Deaths,England,Female,20-24 years,Asthma,Rate,2019,0.378047932093629,0.443861231737831,0.320724291645728
Deaths,England,Female,20-24 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Deaths,England,Female,20-24 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Deaths,England,Female,20-24 years,Colon and rectum cancer,Number,2019,2.57159630097298,2.76157568743904,2.41169958317962
Deaths,England,Female,20-24 years,Colon and rectum cancer,Rate,2019,0.151070319122801,0.162230798133182,0.141677068644648
Deaths,England,Female,20-24 years,Diabetes mellitus type 1,Number,2019,2.33053185176105,2.68175510714483,1.70883072647928
Deaths,England,Female,20-24 years,Diabetes mellitus type 1,Rate,2019,0.136908810468496,0.157541679342238,0.100386519874212
Deaths,England,Female,20-24 years,Diabetes mellitus type 2,Number,2019,0.819751936937712,1.47064020153502,0.613931162914784
Deaths,England,Female,20-24 years,Diabetes mellitus type 2,Rate,2019,0.0481569314234348,0.0863938420181491,0.0360658384311245
Deaths,England,Female,20-24 years,Gout,Number,2019,0,0,0
Deaths,England,Female,20-24 years,Gout,Rate,2019,0,0,0
Deaths,England,Female,20-24 years,Idiopathic epilepsy,Number,2019,15.8496395673688,17.3370002704714,10.6975588465265
Deaths,England,Female,20-24 years,Idiopathic epilepsy,Rate,2019,0.931098752365538,1.0184748525658,0.628435975027747
Deaths,England,Female,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,1.34224692291866,1.74114194982522,0.806597037117283
Deaths,England,Female,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0788512842821396,0.102284666492431,0.0473841371426417
Deaths,England,Female,20-24 years,Ischemic heart disease,Number,2019,2.19538587757449,2.78431068467398,1.90519478038875
Deaths,England,Female,20-24 years,Ischemic heart disease,Rate,2019,0.128969560656696,0.163566382293977,0.111922070876959
Deaths,England,Female,20-24 years,Major depressive disorder,Number,2019,0,0,0
Deaths,England,Female,20-24 years,Major depressive disorder,Rate,2019,0,0,0
Deaths,England,Female,20-24 years,Malignant skin melanoma,Number,2019,3.07411446242528,4.37732390039532,1.99355373298081
Deaths,England,Female,20-24 years,Malignant skin melanoma,Rate,2019,0.18059111870821,0.257149117179234,0.117112782638517
Deaths,England,Female,20-24 years,Osteoarthritis hip,Number,2019,0,0,0
Deaths,England,Female,20-24 years,Osteoarthritis hip,Rate,2019,0,0,0
Deaths,England,Female,20-24 years,Osteoarthritis knee,Number,2019,0,0,0
Deaths,England,Female,20-24 years,Osteoarthritis knee,Rate,2019,0,0,0
Deaths,England,Female,20-24 years,Rheumatoid arthritis,Number,2019,0.180775334718564,0.328142207736171,0.11803781015703
Deaths,England,Female,20-24 years,Rheumatoid arthritis,Rate,2019,0.0106197802101099,0.0192769557265298,0.00693421811278554
Deaths,England,Female,20-24 years,Total cancers,Number,2019,74.4090146748905,77.7473943826101,67.4017683325403
Deaths,England,Female,20-24 years,Total cancers,Rate,2019,4.3712123820896,4.56732795730934,3.95956653366836
Deaths,England,Female,20-24 years,"Tracheal, bronchus, and lung cancer",Number,2019,1.39050892344685,1.50057841280233,1.30541257808147
Deaths,England,Female,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.0816864710564171,0.088152584293679,0.0766874235598606
Deaths,England,Male,20-24 years,All causes,Number,2019,894.527439233823,908.149039721235,881.776840005722
Deaths,England,Male,20-24 years,All causes,Rate,2019,51.0564385831229,51.8339109983739,50.3286798159407
Deaths,England,Male,20-24 years,Appendicitis,Number,2019,0.378721175073141,0.458195461853589,0.154835163092472
Deaths,England,Male,20-24 years,Appendicitis,Rate,2019,0.0216160551003463,0.0261521641831698,0.00883743935424679
Deaths,England,Male,20-24 years,Asthma,Number,2019,6.43954663171628,7.26725214496207,5.96372088656555
Deaths,England,Male,20-24 years,Asthma,Rate,2019,0.367546374415283,0.414788855582928,0.340387936487022
Deaths,England,Male,20-24 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Deaths,England,Male,20-24 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Deaths,England,Male,20-24 years,Colon and rectum cancer,Number,2019,3.43450668341018,3.62815201415234,3.25082200383303
Deaths,England,Male,20-24 years,Colon and rectum cancer,Rate,2019,0.196029402625201,0.207081988048868,0.185545335675255
Deaths,England,Male,20-24 years,Diabetes mellitus type 1,Number,2019,4.93975160054828,5.193070738308,4.53165389492904
Deaths,England,Male,20-24 years,Diabetes mellitus type 1,Rate,2019,0.281943418555495,0.296401972236125,0.258650655774838
Deaths,England,Male,20-24 years,Diabetes mellitus type 2,Number,2019,0.378828245093299,0.914674201101811,0.286054468905961
Deaths,England,Male,20-24 years,Diabetes mellitus type 2,Rate,2019,0.0216221662755529,0.052206343957566,0.0163269697301118
Deaths,England,Male,20-24 years,Gout,Number,2019,0,0,0
Deaths,England,Male,20-24 years,Gout,Rate,2019,0,0,0
Deaths,England,Male,20-24 years,Idiopathic epilepsy,Number,2019,24.2754264747662,25.473979391337,23.1472069666862
Deaths,England,Male,20-24 years,Idiopathic epilepsy,Rate,2019,1.38555483770246,1.45396396713725,1.32116008859123
Deaths,England,Male,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,1.51844144646748,1.8986881062418,0.746316855737259
Deaths,England,Male,20-24 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0866672267985851,0.10837035112961,0.0425971066255225
Deaths,England,Male,20-24 years,Ischemic heart disease,Number,2019,8.25919607279777,10.9436365458577,7.36055277838787
